id,record_type,nasa_yuwe,nasa_yuwe_norm,espanol,espanol_norm,categoria,subcategoria,tipo_entrada,source_kind,fuente_url,fuente_nombre,estado_validacion,nivel_confianza,quality_flag,licencia_uso,fecha_extraccion,intencion,split,notas
DLG-00192,dialogo,Docente: Observa la palabra iiméj wala. Estudiante: La relaciono con inmenso.,docente observa la palabra iim j wala estudiante la relaciono con inmenso,Di?logo de pr?ctica: se reconoce la relaci?n entre 'iiméj wala' y 'inmenso' para reforzar vocabulario.,di'logo de pr'ctica se reconoce la relaci'n entre 'iim j wala' y 'inmenso' para reforzar vocabulario,diccionario_general,diccionario_general_dialogo_pedagogico,frase,sintetico,local://corpus/dialogos_pedagogicos_v6,PedagogicalDialogueBuilderV6,revisado,media,ok,Uso academico derivado de fuentes trazables del corpus v5,2026-04-26,dialogo_practica,train,Dialogo pedagogico derivado sin crear traduccion nueva desde LEXR-00414.
DLG-00193,dialogo,"Estudiante: ?C?mo se dice enemistarse, hacerse enemigos en Nasa Yuwe? AVI: Se dice iipuii yuu-.",estudiante 'c'mo se dice enemistarse hacerse enemigos en nasa yuwe' avi se dice iipuii yuu,"Di?logo de consulta: el estudiante pregunta por 'enemistarse, hacerse enemigos' y el AVI responde con la forma 'iipuii yuu-'.",di'logo de consulta el estudiante pregunta por 'enemistarse hacerse enemigos' y el avi responde con la forma 'iipuii yuu ',diccionario_general,diccionario_general_dialogo_pedagogico,frase,sintetico,local://corpus/dialogos_pedagogicos_v6,PedagogicalDialogueBuilderV6,revisado,media,ok,Uso academico derivado de fuentes trazables del corpus v5,2026-04-26,dialogo_consulta,train,Dialogo pedagogico derivado sin crear traduccion nueva desde LEXR-00415.
DLG-00194,dialogo,"Docente: Observa la palabra iipuii yuu-. Estudiante: La relaciono con enemistarse, hacerse enemigos.",docente observa la palabra iipuii yuu estudiante la relaciono con enemistarse hacerse enemigos,"Di?logo de pr?ctica: se reconoce la relaci?n entre 'iipuii yuu-' y 'enemistarse, hacerse enemigos' para reforzar vocabulario.",di'logo de pr'ctica se reconoce la relaci'n entre 'iipuii yuu ' y 'enemistarse hacerse enemigos' para reforzar vocabulario,diccionario_general,diccionario_general_dialogo_pedagogico,frase,sintetico,local://corpus/dialogos_pedagogicos_v6,PedagogicalDialogueBuilderV6,revisado,media,ok,Uso academico derivado de fuentes trazables del corpus v5,2026-04-26,dialogo_practica,train,Dialogo pedagogico derivado sin crear traduccion nueva desde LEXR-00415.
DLG-00195,dialogo,Estudiante: ?C?mo se dice allí en Nasa Yuwe? AVI: Se dice jyca.,estudiante 'c'mo se dice all en nasa yuwe' avi se dice jyca,Di?logo de consulta: el estudiante pregunta por 'allí' y el AVI responde con la forma 'jyca'.,di'logo de consulta el estudiante pregunta por 'all ' y el avi responde con la forma 'jyca',diccionario_general,diccionario_general_dialogo_pedagogico,frase,sintetico,local://corpus/dialogos_pedagogicos_v6,PedagogicalDialogueBuilderV6,revisado,media,ok,Uso academico derivado de fuentes trazables del corpus v5,2026-04-26,dialogo_consulta,train,Dialogo pedagogico derivado sin crear traduccion nueva desde LEXR-00416.
DLG-00196,dialogo,Docente: Observa la palabra jyca. Estudiante: La relaciono con allí.,docente observa la palabra jyca estudiante la relaciono con all,Di?logo de pr?ctica: se reconoce la relaci?n entre 'jyca' y 'allí' para reforzar vocabulario.,di'logo de pr'ctica se reconoce la relaci'n entre 'jyca' y 'all ' para reforzar vocabulario,diccionario_general,diccionario_general_dialogo_pedagogico,frase,sintetico,local://corpus/dialogos_pedagogicos_v6,PedagogicalDialogueBuilderV6,revisado,media,ok,Uso academico derivado de fuentes trazables del corpus v5,2026-04-26,dialogo_practica,train,Dialogo pedagogico derivado sin crear traduccion nueva desde LEXR-00416.
DLG-00197,dialogo,Estudiante: ?C?mo se dice persona que desea algo en Nasa Yuwe? AVI: Se dice jytjãassa.,estudiante 'c'mo se dice persona que desea algo en nasa yuwe' avi se dice jytj assa,Di?logo de consulta: el estudiante pregunta por 'persona que desea algo' y el AVI responde con la forma 'jytjãassa'.,di'logo de consulta el estudiante pregunta por 'persona que desea algo' y el avi responde con la forma 'jytj assa',diccionario_general,diccionario_general_dialogo_pedagogico,frase,sintetico,local://corpus/dialogos_pedagogicos_v6,PedagogicalDialogueBuilderV6,revisado,media,ok,Uso academico derivado de fuentes trazables del corpus v5,2026-04-26,dialogo_consulta,train,Dialogo pedagogico derivado sin crear traduccion nueva desde LEXR-00417.
DLG-00198,dialogo,Docente: Observa la palabra jytjãassa. Estudiante: La relaciono con persona que desea algo.,docente observa la palabra jytj assa estudiante la relaciono con persona que desea algo,Di?logo de pr?ctica: se reconoce la relaci?n entre 'jytjãassa' y 'persona que desea algo' para reforzar vocabulario.,di'logo de pr'ctica se reconoce la relaci'n entre 'jytj assa' y 'persona que desea algo' para reforzar vocabulario,diccionario_general,diccionario_general_dialogo_pedagogico,frase,sintetico,local://corpus/dialogos_pedagogicos_v6,PedagogicalDialogueBuilderV6,revisado,media,ok,Uso academico derivado de fuentes trazables del corpus v5,2026-04-26,dialogo_practica,train,Dialogo pedagogico derivado sin crear traduccion nueva desde LEXR-00417.
DLG-00199,dialogo,"Estudiante: ?C?mo se dice lejos, largo, alto en Nasa Yuwe? AVI: Se dice jyu’j.",estudiante 'c'mo se dice lejos largo alto en nasa yuwe' avi se dice jyu j,"Di?logo de consulta: el estudiante pregunta por 'lejos, largo, alto' y el AVI responde con la forma 'jyu’j'.",di'logo de consulta el estudiante pregunta por 'lejos largo alto' y el avi responde con la forma 'jyu j',diccionario_general,diccionario_general_dialogo_pedagogico,frase,sintetico,local://corpus/dialogos_pedagogicos_v6,PedagogicalDialogueBuilderV6,revisado,media,ok,Uso academico derivado de fuentes trazables del corpus v5,2026-04-26,dialogo_consulta,test,Dialogo pedagogico derivado sin crear traduccion nueva desde LEXR-00418.
DLG-00200,dialogo,"Docente: Observa la palabra jyu’j. Estudiante: La relaciono con lejos, largo, alto.",docente observa la palabra jyu j estudiante la relaciono con lejos largo alto,"Di?logo de pr?ctica: se reconoce la relaci?n entre 'jyu’j' y 'lejos, largo, alto' para reforzar vocabulario.",di'logo de pr'ctica se reconoce la relaci'n entre 'jyu j' y 'lejos largo alto' para reforzar vocabulario,diccionario_general,diccionario_general_dialogo_pedagogico,frase,sintetico,local://corpus/dialogos_pedagogicos_v6,PedagogicalDialogueBuilderV6,revisado,media,ok,Uso academico derivado de fuentes trazables del corpus v5,2026-04-26,dialogo_practica,dev,Dialogo pedagogico derivado sin crear traduccion nueva desde LEXR-00418.
DLG-00201,dialogo,"Estudiante: ?C?mo se dice la hierba, maleza en Nasa Yuwe? AVI: Se dice jyutj (jyũtj).",estudiante 'c'mo se dice la hierba maleza en nasa yuwe' avi se dice jyutj jy tj,"Di?logo de consulta: el estudiante pregunta por 'la hierba, maleza' y el AVI responde con la forma 'jyutj (jyũtj)'.",di'logo de consulta el estudiante pregunta por 'la hierba maleza' y el avi responde con la forma 'jyutj jy tj ',diccionario_general,diccionario_general_dialogo_pedagogico,frase,sintetico,local://corpus/dialogos_pedagogicos_v6,PedagogicalDialogueBuilderV6,revisado,media,ok,Uso academico derivado de fuentes trazables del corpus v5,2026-04-26,dialogo_consulta,train,Dialogo pedagogico derivado sin crear traduccion nueva desde LEXR-00419.
DLG-00202,dialogo,"Docente: Observa la palabra jyutj (jyũtj). Estudiante: La relaciono con la hierba, maleza.",docente observa la palabra jyutj jy tj estudiante la relaciono con la hierba maleza,"Di?logo de pr?ctica: se reconoce la relaci?n entre 'jyutj (jyũtj)' y 'la hierba, maleza' para reforzar vocabulario.",di'logo de pr'ctica se reconoce la relaci'n entre 'jyutj jy tj ' y 'la hierba maleza' para reforzar vocabulario,diccionario_general,diccionario_general_dialogo_pedagogico,frase,sintetico,local://corpus/dialogos_pedagogicos_v6,PedagogicalDialogueBuilderV6,revisado,media,ok,Uso academico derivado de fuentes trazables del corpus v5,2026-04-26,dialogo_practica,train,Dialogo pedagogico derivado sin crear traduccion nueva desde LEXR-00419.
DLG-00203,dialogo,"Estudiante: ?C?mo se dice hacer cosquillas en Nasa Yuwe? AVI: Se dice lech-, lechíi-.",estudiante 'c'mo se dice hacer cosquillas en nasa yuwe' avi se dice lech lech i,"Di?logo de consulta: el estudiante pregunta por 'hacer cosquillas' y el AVI responde con la forma 'lech-, lechíi-'.",di'logo de consulta el estudiante pregunta por 'hacer cosquillas' y el avi responde con la forma 'lech lech i ',diccionario_general,diccionario_general_dialogo_pedagogico,frase,sintetico,local://corpus/dialogos_pedagogicos_v6,PedagogicalDialogueBuilderV6,revisado,media,ok,Uso academico derivado de fuentes trazables del corpus v5,2026-04-26,dialogo_consulta,train,Dialogo pedagogico derivado sin crear traduccion nueva desde LEXR-00420.
DLG-00204,dialogo,"Docente: Observa la palabra lech-, lechíi-. Estudiante: La relaciono con hacer cosquillas.",docente observa la palabra lech lech i estudiante la relaciono con hacer cosquillas,"Di?logo de pr?ctica: se reconoce la relaci?n entre 'lech-, lechíi-' y 'hacer cosquillas' para reforzar vocabulario.",di'logo de pr'ctica se reconoce la relaci'n entre 'lech lech i ' y 'hacer cosquillas' para reforzar vocabulario,diccionario_general,diccionario_general_dialogo_pedagogico,frase,sintetico,local://corpus/dialogos_pedagogicos_v6,PedagogicalDialogueBuilderV6,revisado,media,ok,Uso academico derivado de fuentes trazables del corpus v5,2026-04-26,dialogo_practica,train,Dialogo pedagogico derivado sin crear traduccion nueva desde LEXR-00420.
DLG-00205,dialogo,Estudiante: ?C?mo se dice voltear para abajo en Nasa Yuwe? AVI: Se dice leepja’-.,estudiante 'c'mo se dice voltear para abajo en nasa yuwe' avi se dice leepja,Di?logo de consulta: el estudiante pregunta por 'voltear para abajo' y el AVI responde con la forma 'leepja’-'.,di'logo de consulta el estudiante pregunta por 'voltear para abajo' y el avi responde con la forma 'leepja ',diccionario_general,diccionario_general_dialogo_pedagogico,frase,sintetico,local://corpus/dialogos_pedagogicos_v6,PedagogicalDialogueBuilderV6,revisado,media,ok,Uso academico derivado de fuentes trazables del corpus v5,2026-04-26,dialogo_consulta,train,Dialogo pedagogico derivado sin crear traduccion nueva desde LEXR-00421.
DLG-00206,dialogo,Docente: Observa la palabra leepja’-. Estudiante: La relaciono con voltear para abajo.,docente observa la palabra leepja estudiante la relaciono con voltear para abajo,Di?logo de pr?ctica: se reconoce la relaci?n entre 'leepja’-' y 'voltear para abajo' para reforzar vocabulario.,di'logo de pr'ctica se reconoce la relaci'n entre 'leepja ' y 'voltear para abajo' para reforzar vocabulario,diccionario_general,diccionario_general_dialogo_pedagogico,frase,sintetico,local://corpus/dialogos_pedagogicos_v6,PedagogicalDialogueBuilderV6,revisado,media,ok,Uso academico derivado de fuentes trazables del corpus v5,2026-04-26,dialogo_practica,train,Dialogo pedagogico derivado sin crear traduccion nueva desde LEXR-00421.
DLG-00207,dialogo,"Estudiante: ?C?mo se dice cuando, ¿cuándo?, ¿a qué horas? en Nasa Yuwe? AVI: Se dice ma’wẽn.",estudiante 'c'mo se dice cuando cu ndo' a qu horas' en nasa yuwe' avi se dice ma w n,"Di?logo de consulta: el estudiante pregunta por 'cuando, ¿cuándo?, ¿a qué horas?' y el AVI responde con la forma 'ma’wẽn'.",di'logo de consulta el estudiante pregunta por 'cuando cu ndo' a qu horas'' y el avi responde con la forma 'ma w n',diccionario_general,diccionario_general_dialogo_pedagogico,frase,sintetico,local://corpus/dialogos_pedagogicos_v6,PedagogicalDialogueBuilderV6,revisado,media,ok,Uso academico derivado de fuentes trazables del corpus v5,2026-04-26,dialogo_consulta,train,Dialogo pedagogico derivado sin crear traduccion nueva desde LEXR-00422.
DLG-00208,dialogo,"Docente: Observa la palabra ma’wẽn. Estudiante: La relaciono con cuando, ¿cuándo?, ¿a qué horas?.",docente observa la palabra ma w n estudiante la relaciono con cuando cu ndo' a qu horas',"Di?logo de pr?ctica: se reconoce la relaci?n entre 'ma’wẽn' y 'cuando, ¿cuándo?, ¿a qué horas?' para reforzar vocabulario.",di'logo de pr'ctica se reconoce la relaci'n entre 'ma w n' y 'cuando cu ndo' a qu horas'' para reforzar vocabulario,diccionario_general,diccionario_general_dialogo_pedagogico,frase,sintetico,local://corpus/dialogos_pedagogicos_v6,PedagogicalDialogueBuilderV6,revisado,media,ok,Uso academico derivado de fuentes trazables del corpus v5,2026-04-26,dialogo_practica,train,Dialogo pedagogico derivado sin crear traduccion nueva desde LEXR-00422.
DLG-00209,dialogo,Estudiante: ?C?mo se dice Uva silvestre en Nasa Yuwe? AVI: Se dice Tlxi'ja.,estudiante 'c'mo se dice uva silvestre en nasa yuwe' avi se dice tlxi'ja,Di?logo de consulta: el estudiante pregunta por 'Uva silvestre' y el AVI responde con la forma 'Tlxi'ja'.,di'logo de consulta el estudiante pregunta por 'uva silvestre' y el avi responde con la forma 'tlxi'ja',frutas_verduras,frutas_verduras_dialogo_pedagogico,frase,sintetico,local://corpus/dialogos_pedagogicos_v6,PedagogicalDialogueBuilderV6,revisado,media,ok,Uso academico derivado de fuentes trazables del corpus v5,2026-04-26,dialogo_consulta,test,Dialogo pedagogico derivado sin crear traduccion nueva desde LEX-00214.
DLG-00210,dialogo,Docente: Observa la palabra Tlxi'ja. Estudiante: La relaciono con Uva silvestre.,docente observa la palabra tlxi'ja estudiante la relaciono con uva silvestre,Di?logo de pr?ctica: se reconoce la relaci?n entre 'Tlxi'ja' y 'Uva silvestre' para reforzar vocabulario.,di'logo de pr'ctica se reconoce la relaci'n entre 'tlxi'ja' y 'uva silvestre' para reforzar vocabulario,frutas_verduras,frutas_verduras_dialogo_pedagogico,frase,sintetico,local://corpus/dialogos_pedagogicos_v6,PedagogicalDialogueBuilderV6,revisado,media,ok,Uso academico derivado de fuentes trazables del corpus v5,2026-04-26,dialogo_practica,dev,Dialogo pedagogico derivado sin crear traduccion nueva desde LEX-00214.
DLG-00211,dialogo,Estudiante: ?C?mo se dice Curuba en Nasa Yuwe? AVI: Se dice Nxawnuu.,estudiante 'c'mo se dice curuba en nasa yuwe' avi se dice nxawnuu,Di?logo de consulta: el estudiante pregunta por 'Curuba' y el AVI responde con la forma 'Nxawnuu'.,di'logo de consulta el estudiante pregunta por 'curuba' y el avi responde con la forma 'nxawnuu',frutas_verduras,frutas_verduras_dialogo_pedagogico,frase,sintetico,local://corpus/dialogos_pedagogicos_v6,PedagogicalDialogueBuilderV6,revisado,media,ok,Uso academico derivado de fuentes trazables del corpus v5,2026-04-26,dialogo_consulta,train,Dialogo pedagogico derivado sin crear traduccion nueva desde LEX-00215.
DLG-00212,dialogo,Docente: Observa la palabra Nxawnuu. Estudiante: La relaciono con Curuba.,docente observa la palabra nxawnuu estudiante la relaciono con curuba,Di?logo de pr?ctica: se reconoce la relaci?n entre 'Nxawnuu' y 'Curuba' para reforzar vocabulario.,di'logo de pr'ctica se reconoce la relaci'n entre 'nxawnuu' y 'curuba' para reforzar vocabulario,frutas_verduras,frutas_verduras_dialogo_pedagogico,frase,sintetico,local://corpus/dialogos_pedagogicos_v6,PedagogicalDialogueBuilderV6,revisado,media,ok,Uso academico derivado de fuentes trazables del corpus v5,2026-04-26,dialogo_practica,train,Dialogo pedagogico derivado sin crear traduccion nueva desde LEX-00215.
DLG-00213,dialogo,Estudiante: ?C?mo se dice Guama en Nasa Yuwe? AVI: Se dice Afx.,estudiante 'c'mo se dice guama en nasa yuwe' avi se dice afx,Di?logo de consulta: el estudiante pregunta por 'Guama' y el AVI responde con la forma 'Afx'.,di'logo de consulta el estudiante pregunta por 'guama' y el avi responde con la forma 'afx',frutas_verduras,frutas_verduras_dialogo_pedagogico,frase,sintetico,local://corpus/dialogos_pedagogicos_v6,PedagogicalDialogueBuilderV6,revisado,media,ok,Uso academico derivado de fuentes trazables del corpus v5,2026-04-26,dialogo_consulta,train,Dialogo pedagogico derivado sin crear traduccion nueva desde LEX-00216.
DLG-00214,dialogo,Docente: Observa la palabra Afx. Estudiante: La relaciono con Guama.,docente observa la palabra afx estudiante la relaciono con guama,Di?logo de pr?ctica: se reconoce la relaci?n entre 'Afx' y 'Guama' para reforzar vocabulario.,di'logo de pr'ctica se reconoce la relaci'n entre 'afx' y 'guama' para reforzar vocabulario,frutas_verduras,frutas_verduras_dialogo_pedagogico,frase,sintetico,local://corpus/dialogos_pedagogicos_v6,PedagogicalDialogueBuilderV6,revisado,media,ok,Uso academico derivado de fuentes trazables del corpus v5,2026-04-26,dialogo_practica,train,Dialogo pedagogico derivado sin crear traduccion nueva desde LEX-00216.
DLG-00215,dialogo,Estudiante: ?C?mo se dice Ajo en Nasa Yuwe? AVI: Se dice Akhus.,estudiante 'c'mo se dice ajo en nasa yuwe' avi se dice akhus,Di?logo de consulta: el estudiante pregunta por 'Ajo' y el AVI responde con la forma 'Akhus'.,di'logo de consulta el estudiante pregunta por 'ajo' y el avi responde con la forma 'akhus',frutas_verduras,frutas_verduras_dialogo_pedagogico,frase,sintetico,local://corpus/dialogos_pedagogicos_v6,PedagogicalDialogueBuilderV6,revisado,media,ok,Uso academico derivado de fuentes trazables del corpus v5,2026-04-26,dialogo_consulta,train,Dialogo pedagogico derivado sin crear traduccion nueva desde LEX-00217.
